verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
SH-09-05-9349-998,ME-20-07-29529-567,1,0,0,"{""אופן החזקת הנשק"": ""בבית"", ""כמות תחמושת"": ""מחסנית ובה 0 כדורים, 26 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""2 מחסניות"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן""}"
ME-22-03-46930-359,ME-16-03-59260-279,1,0,0,"{""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, סחר בנשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""ברכב, מחסן"", ""כמות תחמושת"": ""מחסנית ובה 14 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן""}"
ME-16-02-18397-87,ME-12-03-13401-281,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""תקול"", ""עבירות נוספות"": ""נהיגה ללא רישיון, נהיגה ללא ביטוח וללא רישיון רכב"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""2 מחסניות ובהן כדורים, 11 כדורים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""יריות באזור מגורים - עבירה לפי סעיף 340א לחוק."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
ME-17-10-62597-895,SH-15-12-65958-120,1,0,0,"{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית, כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 8 כדורים + מחסנית ובה 15 כדורים + מחסנית ריקה ובה 0 כדורים + מחסנית ובה 6 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן""}"
ME-13-02-28360-614,ME-16-06-44840-433,1,0,0,"{""אופן החזקת הנשק"": ""ברכב"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""הפרעה לשוטר במילוי תפקידו,נהיגה ללא רישיון,נהיגה ללא ביטוח',נהיגה תחת השפעת משקאות משכרים"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מאחר"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [רימון הלם/גז]"": 2.0, ""סוג הנשק [רימון רסס]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""סיוע לנסיון לתקיפה לפי סעיפים 379 + 25 + 31 לחוק"", ""שימוש"": ""זריקת רימון"", ""תכנון"": ""כן""}"
SH-18-06-11098-353,SH-16-11-7544-55,3,1,1,"{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""כמות תחמושת"": ""מספר מחסניות"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
ME-14-07-13179-197,m08000207-175,1,0,0,"{""אופן החזקת הנשק"": ""על גופו"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""3 מחסניות"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי באזור מגורים, לפי סעיף 340א לחוק; שיבוש מהלכי משפט, לפי סעיף 244 לחוק; הפרת הוראה חוקית, לפי סעיף 287(א) לחוק; גניבה, לפי סעיף 384 לחוק; ואיומים, לפי סעיף 192 לחוק."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""ברכב"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""מחסנית ובה 15 כדורים, מחסנית וסה 10 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""עבירות נוספות"": ""והחזקת סם לצריכה עצמית בלבד, עבירה לפי סעיף 7(א) + (ג) סיפא לפקודת הסמים המסוכנים, התשל\""ג-1973"", ""תכנון"": ""לא""}"
SH-17-04-19242-11,SH-16-11-7544-55,3,1,1,"{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""2 מחסניות"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
ME-14-10-31218-522,ME-14-12-6904-57,1,0,0,"{""אופן החזקת הנשק"": ""על גופו"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""שימוש"": ""זריקת רימון"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""עבירות נוספות"": ""החזקת סם לצריכה עצמית"", ""תכנון"": ""כן""}"
ME-16-10-9348-780,ME-17-05-35227-215,1,0,0,"{""אופן החזקת הנשק"": ""בבית, ברכב"", ""אופן קבלת הנשק"": ""גנב"", ""כמות תחמושת"": ""75 כדורים"", ""מטרה-סיבת העבירה"": ""לעורר את אביו"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [רובה צייד]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן""}"
ME-16-06-42987-901,ME-12-04-33577-700,1,0,0,"{""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""כדור"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק - אם לא נמצא בטבלה"": ""כלי נשק מאולתר"", ""סוג הנשק [רימון הלם/גז]"": 4.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""איומים לפי סעיף 192 לחוק; חבלה מחמירה לפי סעיף 329(א)(2) לחוק וניסיון תקיפה בנסיבות מחמירות לפי סעיפים 382(א) + 25 לחוק העונשין. חמש עבירות של סחר בסמים לפי סעיפים 13+19א' לפקודת הסמים המסוכנים [נוסח חדש] תשל\""ג-1973 ובעבירה אחת של החזקת סם שלא לשימוש עצמי לפי סעיפים 7(א) + 7(ג) רישא לפקודה זו.עבירה של גניבה לפי סעיף 384 לחוק העונשין."", ""שימוש"": ""ניסיון לירי ללא הצלחה, זריקת רימון"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""על גופו"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""חבלה בכוונה מחמירה, עבירה לפי סעיף 329(א)(2) לחוק העונשין ויריות באזור מגורים, עבירה לפי סעיף 340(א) לחוק העונשין."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}"
ME-15-08-44579-251,SH-17-04-19242-11,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 0 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""2 מחסניות"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}"
ME-15-06-12109-344,SH-14-11-8987-965,1,0,0,"{""אופן החזקת הנשק"": ""ברכב"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן""}","{""אופן קבלת הנשק"": ""גנב"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקול"", ""עבירות נוספות"": ""גניבה לפי סעיפים 384"", ""תכנון"": ""לא""}"
ME-21-10-18557-340,ME-16-12-50986-619,3,1,1,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית + 2 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי מנשק חם"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק - אם לא נמצא בטבלה"": ""כלי נשק"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""בעבירות של קשירת קשר לפשע, לפי סעיף 449(א)(1) לחוק העונשין; איומים, לפי סעיף 192 לחוק העונשין;  וירי באזור מגורים, לפי סעיף 340 א' לחוק העונשין."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
ME-13-10-53169-537,ME-13-10-28139-807,2,0,1,"{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + 2 כדורים + 17 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""על גופו"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""ניסיון לחבלה חמורה בנסיבות מחמירות לפי סעיפים 333+335(א)(1) ו-25 לפי החוק."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}"
SH-15-12-65958-120,SH-16-09-33552-535,3,1,1,"{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 8 כדורים + מחסנית ובה 15 כדורים + מחסנית ריקה ובה 0 כדורים + מחסנית ובה 6 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית, מחסנית ובה 0 כדורים, 4 כדורים, 60 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [רובה סער מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן""}"
ME-16-05-9968-487,SH-11-01-41775-497,2,0,1,"{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, ברכב"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + 34 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
ME-19-04-1316-977,ME-16-05-19384-544,1,0,0,"{""אופן החזקת הנשק"": ""ברכב"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""900 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""סחר בנשק, ניסיון לסחר"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר, סמוך לבית"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""10 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג הנשק [תת מקלע]"": 3.0, ""סוג עבירה"": ""נשיאת נשק, סחר בנשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ניסיון לחבלה חמורה,רכישת נשק "", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}"
SH-16-02-10948-419,SH-16-11-19417-55,3,1,1,"{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ובה כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
ME-22-03-52964-443,ME-17-05-35227-215,2,0,1,"{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 16 כדורים, מחסנית ובה 16 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""עבירות נוספות"": ""עבירת הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק."", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן""}"
ME-18-04-19642-504,ME-21-10-18557-340,2,0,1,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""2 מחסניות, 40 כדורים"", ""מטרה-סיבת העבירה"": ""אלימות כלפי נשים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""במעשי פזיזות ורשלנות, לפי ס' 338(א)(5) לחוק."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית + 2 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי מנשק חם"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
ME-16-03-59260-279,SH-11-12-35552-181,2,0,1,"{""אופן החזקת הנשק"": ""ברכב, מחסן"", ""כמות תחמושת"": ""מחסנית ובה 14 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""בבית"", ""אופן קבלת הנשק"": ""רכש"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן""}"
ME-16-06-44840-433,ME-14-10-31218-522,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מאחר"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [רימון הלם/גז]"": 2.0, ""סוג הנשק [רימון רסס]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""סיוע לנסיון לתקיפה לפי סעיפים 379 + 25 + 31 לחוק"", ""שימוש"": ""זריקת רימון"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""על גופו"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""שימוש"": ""זריקת רימון"", ""תכנון"": ""לא""}"
sh-10-05-7434-952,SH-18-06-11098-353,1,0,0,"{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 2.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""כמות תחמושת"": ""מספר מחסניות"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
SH-19-07-60805-168,SH-16-11-7544-55,2,0,1,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
SH-14-11-8987-965,ME-16-12-50986-619,1,0,0,"{""אופן קבלת הנשק"": ""גנב"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקול"", ""עבירות נוספות"": ""גניבה לפי סעיפים 384"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק - אם לא נמצא בטבלה"": ""כלי נשק"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""בעבירות של קשירת קשר לפשע, לפי סעיף 449(א)(1) לחוק העונשין; איומים, לפי סעיף 192 לחוק העונשין;  וירי באזור מגורים, לפי סעיף 340 א' לחוק העונשין."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
SH-16-09-33552-535,ME-16-11-56385-886,1,0,0,"{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית, מחסנית ובה 0 כדורים, 4 כדורים, 60 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [רובה סער מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""על גופו"", ""אופן קבלת הנשק"": ""גנב"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא""}"
ME-17-08-28615-573,ME-17-05-35227-215,2,0,1,"{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 9 כדורים, 50 כדורים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""עבירות נוספות"": ""הפרעה לשוטר במילוי תפקידו, לפי סעיף 275 לחוק העונשין"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן""}"
SH-16-11-7544-55,ME-16-10-12213-904,1,0,0,"{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + 1 כדור"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן""}"
