verdict_1,verdict_2,side,פיצרים_לפני_המרה_לפורמט_ידני,פיצרים_אחרי_המרה_לפורמט_ידני
SH-18-06-11098-353,ME-16-03-54615-517,1,"{""מספר עבירה"": ""144 א"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [רובה סער ]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""כמות תחמושת"": ""מספר מחסניות"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""מספר מחסניות"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}"
SH-18-06-11098-353,ME-16-03-54615-517,2,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""כן"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 2.0, ""סטטוס הנשק"": ""תקול"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""אופן קבלת הנשק"": ""מצא"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""סמוך לבית"", ""אופן קבלת הנשק"": ""מצא"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 2.0, ""סוג עבירה"": ""סחר בנשק"", ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""כן""}"
ME-17-05-633-549,ME-19-04-1316-977,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""כן"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות תואמות לאקדח ומאות כדורים התואמים למחסניות ולאקדח; שתי מחסניות ריקות התואמות לאקדח"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות תואמות לאקדח ומאות כדורים התואמים למחסניות ולאקדח; שתי מחסניות ריקות התואמות לאקדח"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, סחר בנשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן""}"
ME-17-05-633-549,ME-19-04-1316-977,2,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""כן"", ""סוג_עבירה_ניסיון_סחר"": ""כן"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 2.0, ""סטטוס הנשק"": ""תקול"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""ארגז מלא בתחמושת מסוג M16 (1,100 כדורים) בעסקה שלא יצאה אל הפועל; מחסנית תואמת, 900 כדורי 5.56 מ\""מ בעסקה שבוצעה"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""תכנון"": ""כן""}","{""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""ארגז מלא בתחמושת מסוג M16 (1,100 כדורים) בעסקה שלא יצאה אל הפועל; מחסנית תואמת, 900 כדורי 5.56 מ\""מ בעסקה שבוצעה"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 2.0, ""סוג עבירה"": ""סחר בנשק, ניסיון לסחר"", ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""כן""}"
ME-16-04-12480-812,ME-13-10-28139-807,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""כמות תחמושת"": ""כ- 12 כדורים, מחסנית ותחמושת, כ- 17 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""עבירות נוספות"": ""ניסיון חבלה חמורה בנסיבות מחמירות לפי סעיפים 25 + 335 + 333 לחוק העונשין; איומים לפי סעיף 192 לחוק העונשין"", ""תכנון"": ""כן"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""כ- 12 כדורים, מחסנית ותחמושת, כ- 17 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ניסיון חבלה חמורה בנסיבות מחמירות לפי סעיפים 25 + 335 + 333 לחוק העונשין; איומים לפי סעיף 192 לחוק העונשין"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}"
ME-16-04-12480-812,ME-13-10-28139-807,2,"{""מספר עבירה"": ""144 א"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""עבירות נוספות"": ""ניסיון לחבלה חמורה בנסיבות מחמירות לפי סעיפים 333+335(א)(1) ו-25 לחוק העונשין"", ""תכנון"": ""כן"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""על גופו, סמוך לבית"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ניסיון לחבלה חמורה בנסיבות מחמירות לפי סעיפים 333+335(א)(1) ו-25 לחוק העונשין"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}"
ME-17-05-633-549,ME-09-05-16192-355,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""כן"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות תואמות לאקדח ומאות כדורים התואמים למחסניות ולאקדח; שתי מחסניות ריקות התואמות לאקדח"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות תואמות לאקדח ומאות כדורים התואמים למחסניות ולאקדח; שתי מחסניות ריקות התואמות לאקדח"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, סחר בנשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן""}"
ME-17-05-633-549,ME-09-05-16192-355,2,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""כמות תחמושת"": ""מחסנית המכילה 10 כדורי 9 מ\""מ"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית המכילה 10 כדורי 9 מ\""מ"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}"
ME-16-05-336-804,ME-15-12-39071-113,1,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""כמות תחמושת"": ""2 מחסניות ריקות, 26 כדורים"", ""מטרה-סיבת העבירה"": ""חתונה"", ""תכנון"": ""לא"", ""שימוש"": ""נקירת נשק""}","{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""2 מחסניות ריקות, 26 כדורים"", ""מטרה-סיבת העבירה"": ""חתונה"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""שימוש"": ""נקירת נשק"", ""תכנון"": ""לא""}"
ME-16-05-336-804,ME-15-12-39071-113,2,"{""מספר עבירה"": ""144 א"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}"
ME-16-10-12213-904,ME-09-05-16192-355,1,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + 1 כדור"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + 1 כדור"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
ME-16-10-12213-904,ME-09-05-16192-355,2,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""כמות תחמושת"": ""מחסנית המכילה 10 כדורי 9 מ\""מ"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית המכילה 10 כדורי 9 מ\""מ"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}"
ME-16-10-9348-780,SH-10-02-25802-731,1,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [רובה צייד]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""קופסת כדורי צייד קליבר 12 מ\""מ והמכילה 75 כדורים"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""קופסת כדורי צייד קליבר 12 מ\""מ והמכילה 75 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [רובה צייד]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}"
ME-16-10-9348-780,SH-10-02-25802-731,2,"{""מספר עבירה"": ""144 א"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [רובה צייד]"": 1.0, ""סטטוס הנשק"": ""תקול"", ""אופן_החזקה_בבית"": ""כן"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""מצא"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית"", ""אופן קבלת הנשק"": ""מצא"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רובה צייד]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא""}"
ME-16-05-25902-514,ME-12-05-33444-999,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""כן"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}"
ME-16-05-25902-514,ME-12-05-33444-999,2,"{""מספר עבירה"": ""144 א"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""כמות תחמושת"": ""מחסנית שבתוכה כדורים, מחסנית ובה כדורים, מחסנית ובה כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית שבתוכה כדורים, מחסנית ובה כדורים, מחסנית ובה כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}"
ME-15-08-44579-251,ME-14-12-6904-57,1,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""מחסנית ובה 0 כדורים"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""מחסנית ובה 0 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
ME-15-08-44579-251,ME-14-12-6904-57,2,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""אופן_החזקה_בבית"": ""כן"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית וכדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""עבירות נוספות"": ""החזקת סם לצריכה עצמית, לפי סעיף 7(א) לפקודת הסמים המסוכנים, התשל\""ג-1973"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית וכדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""עבירות נוספות"": ""החזקת סם לצריכה עצמית, לפי סעיף 7(א) לפקודת הסמים המסוכנים, התשל\""ג-1973"", ""תכנון"": ""לא""}"
ME-17-05-633-549,ME-16-03-54615-517,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""כן"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות תואמות לאקדח ומאות כדורים התואמים למחסניות ולאקדח; שתי מחסניות ריקות התואמות לאקדח"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות תואמות לאקדח ומאות כדורים התואמים למחסניות ולאקדח; שתי מחסניות ריקות התואמות לאקדח"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, סחר בנשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן""}"
