verdict,domain,features_json
תפ_15172-01-16,drugs,"{""section_6"": ""כן"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": ""[1-שתילים]"", ""cannabis"": ""[5808.7-גרם]"", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""קנבוס במשקל 5,520 גרם נטו, שתיל קנבוס במשקל 7.54 גרם, סם במשקל 288.15 גרם נטו (סוגו קנבוס), סך הכל כ-5808.7 גרם קנבוס, ושתיל אחד"", ""laboratory"": ""כן"", ""role"": ""בעל הסמים, בעל המעבדה"", ""sold_to_agent"": ""לא"", ""שיטת_ביצוע"": ""הקמת מעבדת סמים בדירה שכורה עם ציוד ייעודי"", ""מסלול"": ""שכירת דירה לצורך גידול סמים"", ""אמצעי_טכנולוגי"": ""מערכת השקיה, מנורות חימום, מווסתי חשמל, לוחות חשמל, מסנני אוויר, צינורות מיזוג, מד חום, מסנן מים, משקלים אלקטרוניים"", ""אופן_התפיסה"": ""מעצר בדירה בה נמצאה המעבדה והסמים"", ""מועד_העבירה"": ""עד 4.1.16"", ""מקום_העבירה"": ""דירת מגורים שכורה"", ""נסיבות_מיוחדות"": ""המעבדה נפרסה במספר חדרים בדירה"", ""מניע"": ""לא לצריכה עצמית""}"
תפ_15209-10-23,weapon,"{""offense_number"": ""144(ב)"", ""offense_type"": ""נשיאה והובלת נשק"", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק, והן:\n- גניבת בקר\n- היזק לרכוש\n- הסגת גבול\n- קשירת קשר"", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אקדח מסוג FN בתוך גרב"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""- \""ברכב\""  \n- \""מוסלק-מוסתר\"" (בתוך גרב)"", ""planning"": ""כן"", ""purpose"": ""בצע כסף"", ""weapon_use"": ""לא"", ""שעת_העבירה"": ""שעת לילה"", ""מסלול"": ""נסיעה בשביל עפר בשטח מיוער"", ""אופן_ההובלה"": ""בתוך רכב, מוסלק בגרב"", ""אמצעי_תחבורה"": ""רכב פרטי, טנדר עם עגלת סוסים"", ""שיטת_ביצוע"": ""קשר עם בן דוד, תכנון מוקדם, הסלקת נשק, פריצה למשק, גניבת כבשים"", ""סכום_כספי"": ""40,000 ש\""ח"", ""אופן_הכניסה"": ""פריצה לשער הכניסה"", ""אופן_התפיסה"": null, ""מניע"": ""רווח כספי"", ""נסיבות_מיוחדות"": ""גרימת נזק רב למצלמות אבטחה"", ""כמות_בקר_גנוב"": 14, ""שותפים"": ""בן דוד (נאשם נוסף)"", ""יעד_ההובלה"": ""שטחי הרשות""}"
תפ_15263-09-18,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""כן"", ""additional_offenses"": ""סעיף 499(א)(1) - קשירת קשר לפשע"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": null, ""cannabis"": null, ""mdma"": null, ""cocaine"": ""כן"", ""drug_type_quantity_summary"": ""1 ק\""ג קוקאין (100 קפסולות), מתוכן 20 גרם קוקאין אמיתי, 980 גרם חומר דמה; 2.32 גרם קוקאין בבית נאשם 1"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""כן"", ""שיטת_ביצוע"": ""קבלת סם מבלדר שהבריח קפסולות בבליעה"", ""מסלול"": ""ייבוא מסאו פאולו לישראל דרך נמל התעופה בן גוריון"", ""אופן_התפיסה"": ""מעצר הבלדר בנמל התעופה, פיקוח משטרתי, החלפת קפסולות בחומר דמה"", ""אמצעי_תקשורת"": ""קשר עם אדם המכונה 'אלוויס' ובלדר"", ""כמות_קוקאין_אמיתית"": ""20 גרם"", ""כמות_קוקאין_ניסיון"": ""980 גרם"", ""כמות_קוקאין_בבית_נאשם_1"": ""2.32 גרם"", ""מניע"": ""רווח כספי (משתמע מקשירת קשר לייבוא/החזקה שלא לצריכה עצמית)"", ""נסיבות_מיוחדות"": ""פעילות יזומה של המשטרה להחלפת הסם בחומר דמה"", ""שעת_העבירה"": ""20.8.2018 ו-22.8.2018"", ""אישום_נוסף_נגד_נאשם_1"": ""החזקה עצמית של קוקאין בבית""}"
תפ_15277-01-16,drugs,"{""section_6"": ""לא"", ""section_7"": ""לא"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""כן"", ""additional_offenses"": ""סעיף 275 לחוק העונשין - הפרעת שוטר"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": ""[1.03-גרם]"", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""קנבוס במשקל 1.03 גרם"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""כן"", ""שיטת_ביצוע"": ""תיאום מראש עם שוטר סמוי"", ""אמצעי_תקשורת"": ""אינטרנט וטלפון"", ""שעת_העבירה"": ""19:00"", ""מקום_העבירה"": ""רחוב ארנון, ירושלים"", ""סכום_כספי"": ""4100 ש\""ח"", ""כמות_מוסכמת"": ""50 גרם קנבוס"", ""כמות_שנמסרה"": ""1.03 גרם קנבוס"", ""אופן_התפיסה"": ""בריחה מהשוטרים ותפיסה במרחק קצר"", ""נסיבות_מיוחדות"": ""הנאשם דרש תשלום מראש עבור יתרת הסם"", ""מסלול"": ""הגעה ברכב למקום המפגש"", ""מניע"": ""רווח כספי""}"
תפ_15315-06-23,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": ""[20.0-גרם]"", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": ""[20.25-גרם, 300-גרם]"", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""קנביס במשקל כולל של 20.25 גרם נטו, קנביס במשקל של 300 גרם, חשיש במשקל של 20 גרם"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא"", ""שיטת_ביצוע"": ""מסירה פיזית של סם ברכב"", ""מסלול"": ""הגעה ברכב לרחוב מבצע קדש 43 תל אביב"", ""שעת_העבירה"": ""21:30"", ""סכום_כספי_עסקה"": ""800 ₪"", ""סכום_כסף_נתפס"": ""10,840 ₪"", ""אמצעי_תחבורה"": ""רכב קיה"", ""אופן_התפיסה"": ""תפיסה ברכב בעת ביצוע העסקה"", ""אמצעי_אריזה"": ""שתי שקיות"", ""שם_קונה"": ""נדב יצחקי"", ""מניע"": ""רווח כספי"", ""נסיבות_מיוחדות"": ""הודאה והסכמה דיונית""}"
תפ_15376-06-13,weapon,"{""offense_number"": ""סעיף 40 ט', 144(ב), 338(א), 340א"", ""offense_type"": ""החזקת נשק, נשיאת נשק, ירי באזור מגורים, מעשי פזיזות ורשלנות"", ""additional_offenses"": ""העבירות הנוספות מעבר לעבירת הנשק הן:\n- מעשי פזיזות ורשלנות (סעיף 338(א) לחוק העונשין)\n- ירי באזור מגורים (סעיף 340א לחוק העונשין)"", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אקדח גנוב, טעון במחסנית עם לפחות 11 כדורים"", ""how_obtained"": ""גנב"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית ובה לפחות 11 כדורים"", ""storage_method"": ""- \""ברכב\""\n- \""על גופו\"""", ""planning"": ""כן"", ""purpose"": ""סכסוך"", ""weapon_use"": ""כן-ירי"", ""execution_method"": ""ירי מתוך רכב ולאחר מכן רדיפה רגלית"", ""time_of_offense"": ""30.5.13, בסמוך לשעה 00:15"", ""location"": ""שכונת מגורים צפופה בלוד, בכניסה לבית המתלונן"", ""victim_relation"": ""סכסוך עם המתלונן"", ""number_of_shots"": 11, ""damage_amount"": ""כ-2,000 ₪"", ""means_of_transport"": ""רכב"", ""capture_method"": ""לא פורט"", ""special_circumstances"": ""נוכחות עוברי אורח בסמוך לאירוע"", ""motive"": ""סכסוך אישי"", ""communication_means"": ""לא פורט"", ""target"": ""המתלונן"", ""property_damage"": ""פגיעה ברכב אבי המתלונן""}"
תפ_15387-01-21,weapon,"{""offense_number"": ""40ו, 40ז, 144(א), 144(ב), 144(ג)(1), 244"", ""offense_type"": ""נשיאת נשק, החזקת נשק, שיבוש מהלכי משפט"", ""additional_offenses"": ""העבירות הנוספות מעבר לעבירת הנשק הן:  \n- שיבוש מהלכי משפט (סעיף 244 לחוק העונשין)."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 1, ""improvised_assault_rifle"": 0, ""other_weapon"": ""רובה סער 16M-"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית ריקה (ללא כדורים)"", ""storage_method"": ""- \""מוסלק-מוסתר\""  \n- \""ברכב\""  \n- \""סמוך לבית\"""", ""planning"": ""לא"", ""purpose"": ""תדמית"", ""weapon_use"": ""לא"", ""weapon_modification"": ""הוסב לירי קליעי 5.56"", ""weapon_components"": ""מכלול אמיתי, ידית אחיזה קדמית, פנס"", ""original_weapon_type"": ""רובה אוויר"", ""location_initial"": ""מכולה לגידול סוסים בבית חנינה"", ""location_transfer"": ""אתר בניה בבית חנינה, סמוך לרחוב אל-הודא"", ""vehicle_used"": ""טויוטה"", ""time_of_offense"": ""13:35"", ""method_of_concealment"": ""עטוף בשקית כחולה"", ""method_of_transfer"": ""הועבר ברכב, עטוף בשקית"", ""capture_method"": ""השלכת הנשק מתחת למשאית ותפיסה מיידית ע\""י שוטרים"", ""trigger_for_capture"": ""הבחנת הנאשם בניידות משטרה"", ""relationship_to_location"": ""אתר בניה שייך לדודו של הנאשם"", ""special_circumstances"": ""הסתרה מהירה עקב חשש מהמשטרה""}"
תפ_15392-04-17,drugs,"{""section_6"": ""לא"", ""section_7"": ""לא"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיפים 29, 384, 406(ב), 413 לחוק העונשין (התפרצות, גניבה, החזקת נכס חשוד), עבירות אלימות, עבירות נשק, עבירות רכוש"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": ""[49.63-גרם, 49.03-גרם]"", ""drug_type_quantity_summary"": ""קוקאין במשקל כולל של כ-98.66 גרם נטו, מחולק לשתי עסקאות של 49.63 גרם ו-49.03 גרם."", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""כן"", ""שיטת_ביצוע"": ""שימוש בסוכן משטרתי, קבלת מידע ומפתח מהסוכן"", ""סכום_כספי"": ""26,000 ש\""ח עבור עסקת סחר אחת"", ""אמצעי_תקשורת"": ""קשר ישיר עם סוכן משטרתי"", ""אופן_התפיסה"": ""הפללה באמצעות סוכן משטרתי בדירות מבוקרות על ידי המשטרה"", ""מניע"": ""רווח כספי"", ""נסיבות_מיוחדות"": ""העבירות בוצעו בדירות ששכרה המשטרה לצורך הפעלת הסוכן"", ""מספר_עסקאות"": ""2 עסקאות סחר בסמים"", ""תקופת_ביצוע"": ""כחודשיים"", ""חלוקת_תפקידים"": ""נאשם 1 - סיוע וסחר; נאשם 2 - סחר וסיוע"", ""רכוש_נגנב"": ""כסף, תכשיטים, תכולת כספת""}"
תפ_15423-12-19,weapon,"{""offense_number"": ""סעיף 58, סעיף 144 (ב)"", ""offense_type"": ""נשיאת נשק"", ""additional_offenses"": ""העבירות הנוספות הן:\n- עבירות אלימות\n- עבירות רכוש\n- סחיטה באיומים\n- עסקה אחרת בנשק (מסירת חזקה לאחר)\n- עבירות אלימות או נשק שהנאשם התחייב שלא לעבור במסגרת מאסר על תנאי"", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 1, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אקדח חצי אוטומטי מסוג ברטה עם משתיק קול תואם"", ""how_obtained"": ""\""גנב\"""", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית ובה כדור אחד"", ""storage_method"": ""- \""מוסלק-מוסתר\"" (בתיק גב)  \n- \""על גופו\"" (הנאשם נשא את התיק על גבו)"", ""planning"": ""כן"", ""purpose"": ""אחר"", ""weapon_use"": ""כן-ירי"", ""execution_method"": ""הובלה בתיק גב על אופנוע"", ""route"": ""כביש 4 דרום לכיוון צומת אשקלון"", ""offense_time"": ""19:00"", ""means_of_transport"": ""אופנוע"", ""means_of_concealment"": ""תיק גב"", ""arrest_method"": ""חסימת נתיב, מרדף רגלי ועצירה על ידי שוטרים"", ""police_activity_type"": ""פעילות משטרתית יזומה"", ""escape_attempt"": ""ניסיון בריחה מהחסימה דרך השול השמאלי ובריצה"", ""weapon_origin_year"": ""2007"", ""location_of_arrest"": ""שטח ההפרדה בין הנתיבים"", ""special_circumstances"": ""נפילה מהאופנוע במהלך ניסיון הבריחה""}"
תפ_15425-02-14,drugs,"{""section_6"": ""כן"", ""section_7"": ""לא"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": ""188"", ""cannabis"": ""194.88"", ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""188 שתילי קנאביס (23 ק\""ג), 194.88 גרם קנאביס"", ""laboratory"": ""כן"", ""role"": ""בעל המעבדה, בעל הסמים"", ""sold_to_agent"": ""לא"", ""שיטת_ביצוע"": ""הקמת מעבדה בדירה שכורה עם ציוד גידול משוכלל"", ""מיקום_העבירה"": ""דירה שכורה ברחוב מיכאל, רמת-גן"", ""תקופת_העבירה"": ""ספטמבר 2013 עד 1.2.14"", ""אופן_התפיסה"": ""מעצר בדירה בעת החזקת הסמים"", ""ציוד_שנתפס"": ""מערכת מיזוג אויר, מפוחי אויר, אביזרי תאורה, מדי לחות וחומציות, משאבות השקיה, מיכלי דישון"", ""מניע"": ""הפקת סם באיכות גבוהה"", ""שעת_העבירה"": null, ""סכום_כספי"": null, ""אמצעי_תקשורת"": null, ""נסיבות_מיוחדות"": ""הנאשם התגורר בדירה עם משפחתו בעבר""}"
