verdict_1,verdict_2,similarity_score,source_batch
תפ_25934-06-19,תפ_67473-10-21,55,retry2
תפ_39297-02-18,תפ_53910-06-12,65,retry2
תפ_2275-06-17,תפ_59971-01-17,85,retry2
תפ_28544-01-21,תפ_56566-08-20,20,retry2
תפ_41269-05-16,תפ_8843-02-15,72,retry2
תפ_12130-05-22,תפ_40650-03-22,18,retry2
תפ_52569-05-16,תפ_61258-11-21,85,retry2
תפ_16058-02-19,תפ_23577-02-19,90,retry2
תפ_1127-05-20,תפ_28480-03-20,35,retry2
תפ_36422-07-13,תפ_8633-04-15,25,retry2
תפ_28736-03-20,תפ_32956-11-20,10,retry2
תפ_49910-06-21,תפ_67471-06-18,65,retry2
תפ_37495-01-20,תפ_52567-05-23,85,retry2
תפ_10108-11-21,תפ_65884-10-13,35,retry2
תפ_42497-03-21,תפ_8444-04-23,25,retry2
תפ_11701-02-20,תפ_34823-01-23,25,retry2
תפ_31425-08-20,תפ_686-05-21,25,retry2
תפ_28736-03-20,תפ_35389-01-21,20,retry2
תפ_33024-01-18,תפ_46786-01-23,35,retry2
תפ_40892-01-24,תפ_5649-09-21,38,retry2
תפ_28234-05-21,תפ_46315-12-23,25,retry2
תפ_14578-04-19,תפ_27735-02-21,90,retry2
תפ_31419-11-20,תפ_33916-02-22,85,retry2
תפ_11597-06-19,תפ_31234-07-19,35,retry2
תפ_34197-11-21,תפ_52785-01-20,85,retry2
תפ_28157-02-23,תפ_39034-01-18,25,retry2
תפ_27992-01-24,תפ_47668-04-18,45,retry2
תפ_47284-03-19,תפ_47668-04-18,55,retry2
תפ_43084-09-20,תפ_6749-09-22,38,retry2
תפ_12143-06-20,תפ_48281-08-18,35,retry2
תפ_37495-01-20,תפ_7696-05-20,75,retry2
תפ_12834-03-18,תפ_33541-02-20,20,retry2
תפ_4435-07-19,תפ_45480-02-19,85,retry2
תפ_17677-04-17,תפ_38574-12-18,80,retry2
תפ_13373-10-23,תפ_29216-07-16,30,retry2
תפ_57939-01-21,תפ_986-06-21,60,retry2
תפ_38014-02-22,תפ_39214-12-15,35,retry2
תפ_21355-08-18,תפ_66306-03-19,20,retry2
תפ_3618-03-23,תפ_67234-06-20,62,retry2
תפ_39924-02-16,תפ_45937-12-18,45,retry2
תפ_25835-05-18,תפ_49932-08-21,65,retry2
תפ_1057-05-15,תפ_49875-05-23,35,retry2
תפ_45874-03-19,תפ_8900-11-22,35,retry2
תפ_25806-05-22,תפ_53517-08-15,20,retry2
תפ_27992-01-24,תפ_28480-03-20,15,retry2
תפ_23282-05-17,תפ_57912-07-14,48,retry2
תפ_12130-05-22,תפ_5649-09-21,28,retry2
תפ_51810-03-15,תפ_59971-01-17,45,retry2
תפ_13048-04-21,תפ_40650-03-22,35,retry2
תפ_21280-11-18,תפ_23282-05-17,35,retry2
תפ_20482-10-16,תפ_31419-11-20,90,retry2
תפ_4677-02-14,תפ_9056-06-12,55,retry2
תפ_47908-06-19,תפ_57910-06-24,85,retry2
תפ_34792-10-18,תפ_37551-01-16,25,retry2
תפ_25835-05-18,תפ_46896-11-15,35,retry2
תפ_20513-06-20,תפ_23408-05-15,20,retry2
תפ_41339-06-20,תפ_69278-05-18,65,retry2
תפ_46173-08-15,תפ_59971-01-17,65,retry2
תפ_33024-01-18,תפ_38531-11-18,35,retry2
תפ_37551-01-16,תפ_49932-08-21,20,retry2
תפ_26717-06-14,תפ_44415-01-17,75,retry2
תפ_22433-05-18,תפ_42761-01-18,65,retry2
תפ_16058-02-19,תפ_48239-03-20,90,retry2
תפ_21503-07-23,תפ_25137-02-20,25,retry2
תפ_20513-06-20,תפ_60842-12-14,45,retry2
תפ_4632-02-22,תפ_5775-02-18,40,retry2
תפ_34255-01-24,תפ_53127-06-16,55,retry2
תפ_30618-02-18,תפ_3518-11-18,65,retry2
תפ_39424-11-22,תפ_41189-09-15,45,retry2
תפ_31425-08-20,תפ_33024-01-18,55,retry2
תפ_13048-04-21,תפ_52569-05-16,85,retry2
תפ_1338-12-20,תפ_17023-12-18,35,retry2
תפ_14553-12-23,תפ_18846-06-20,10,retry2
תפ_27295-12-17,תפ_33798-05-18,60,retry2
תפ_16690-05-19,תפ_7906-06-15,55,retry2
תפ_25332-01-18,תפ_45055-01-22,45,retry2
תפ_21162-10-19,תפ_23282-05-17,35,retry2
תפ_46967-02-21,תפ_70374-11-20,40,retry2
תפ_3766-09-21,תפ_39034-01-18,10,retry2
תפ_10108-11-21,תפ_29216-07-16,18,retry2
תפ_13048-04-21,תפ_24551-06-22,25,retry2
תפ_45433-09-17,תפ_60842-12-14,65,retry2
תפ_28615-01-22,תפ_73906-12-20,85,retry2
תפ_46315-12-23,תפ_47757-02-18,40,retry2
תפ_28157-02-23,תפ_46173-08-15,35,retry2
תפ_1838-02-16,תפ_49401-08-15,60,retry2
תפ_15709-10-19,תפ_40063-03-18,65,retry2
תפ_26032-04-14,תפ_30678-02-22,15,retry2
תפ_25806-05-22,תפ_33040-09-24,45,retry2
תפ_11220-12-18,תפ_53373-04-13,40,retry2
תפ_41876-08-23,תפ_47344-10-15,10,retry2
תפ_1338-12-20,תפ_52567-05-23,18,retry2
תפ_34823-01-23,תפ_45433-09-17,25,retry2
תפ_31425-08-20,תפ_34197-11-21,35,retry2
תפ_13718-09-16,תפ_19902-12-16,85,retry2
תפ_27735-02-21,תפ_29520-01-21,90,retry2
תפ_4435-11-17,תפ_8843-02-15,25,retry2
תפ_11370-07-16,תפ_23443-04-21,25,retry2
תפ_11701-02-20,תפ_20513-06-20,60,retry2
תפ_35798-12-16,תפ_63092-12-13,30,retry2
תפ_20538-11-17,תפ_36422-07-13,25,retry2
תפ_14615-05-21,תפ_7420-05-19,75,retry2
תפ_20197-01-22,תפ_38574-12-18,80,retry2
תפ_15747-08-22,תפ_36831-09-13,40,retry2
תפ_2599-09-17,תפ_33040-09-24,75,retry2
תפ_14578-04-19,תפ_8444-04-23,15,retry2
תפ_32956-11-20,תפ_45055-01-22,20,retry2
תפ_13373-10-23,תפ_23443-04-21,65,retry2
תפ_38366-02-17,תפ_62059-03-14,65,retry2
תפ_30538-02-19,תפ_57912-07-14,45,retry2
תפ_40327-10-19,תפ_69202-11-18,85,retry2
תפ_30538-02-19,תפ_39568-06-21,55,retry2
תפ_49932-08-21,תפ_54036-06-19,30,retry2
תפ_607-10-13,תפ_620-01-17,85,retry2
תפ_32817-12-14,תפ_34792-10-18,35,retry2
תפ_1197-11-21,תפ_3256-16,25,retry2
תפ_116-07-16,תפ_15596-04-19,55,retry2
תפ_14963-02-23,תפ_49932-08-21,65,retry2
תפ_10108-11-21,תפ_49875-05-23,25,retry2
תפ_15747-08-22,תפ_4730-11-21,25,retry2
תפ_3667-07-15,תפ_50860-02-20,30,retry2
תפ_53373-04-13,תפ_54036-06-19,40,retry2
תפ_54205-05-15,תפ_60803-01-19,62,retry2
תפ_40892-01-24,תפ_54036-06-19,55,retry2
תפ_1054-08-21,תפ_39612-02-20,40,retry2
תפ_28615-01-22,תפ_7867-04-22,85,retry2
תפ_16058-02-19,תפ_3001-08-12,80,retry2
תפ_57341-02-23,תפ_66982-09-16,25,retry2
תפ_32174-07-20,תפ_35299-09-23,15,retry2
תפ_13718-09-16,תפ_37474-03-20,85,retry2
תפ_11597-06-19,תפ_41688-08-17,20,retry2
תפ_47757-02-18,תפ_54543-06-21,45,retry2
תפ_44882-08-13,תפ_5649-09-21,68,retry2
תפ_20538-11-17,תפ_41189-09-15,55,retry2
תפ_12143-06-20,תפ_22021-09-22,25,retry2
תפ_49875-05-23,תפ_52145-01-20,35,retry2
תפ_16690-05-19,תפ_22715-06-17,40,retry2
תפ_35571-06-24,תפ_49293-04-21,65,retry2
תפ_34792-10-18,תפ_48281-08-18,30,retry2
תפ_27295-12-17,תפ_39568-06-21,65,retry2
תפ_46896-11-15,תפ_57341-02-23,45,retry2
תפ_29373-12-23,תפ_47640-06-18,65,retry2
תפ_35202-10-15,תפ_66982-09-16,38,retry2
תפ_13598-05-23,תפ_21471-09-22,65,retry2
תפ_19412-05-18,תפ_3526-04-21,65,retry2
תפ_33541-02-20,תפ_52569-05-16,25,retry2
תפ_16540-08-21,תפ_5391-02-20,30,retry2
תפ_23408-05-15,תפ_46896-11-15,55,retry2
תפ_34832-04-19,תפ_60057-12-19,65,retry2
תפ_21873-05-14,תפ_35208-03-22,55,retry2
תפ_18846-06-20,תפ_25537-07-24,40,retry2
תפ_6047-11-19,תפ_9696-09-13,35,retry2
תפ_21280-11-18,תפ_32174-07-20,15,retry2
תפ_44666-10-18,תפ_51797-01-21,60,retry2
תפ_35865-07-17,תפ_4460-04-18,25,retry2
תפ_13749-03-17,תפ_16097-08-21,80,retry2
תפ_42653-08-23,תפ_43525-01-21,35,retry2
תפ_31425-08-20,תפ_59329-02-18,55,retry2
תפ_27103-01-18,תפ_36801-10-22,35,retry2
תפ_47757-02-18,תפ_62794-11-21,80,retry2
תפ_1277-05-20,תפ_57910-06-24,85,retry2
תפ_51938-04-21,תפ_8917-06-22,35,retry2
תפ_21800-08-23,תפ_6929-10-15,75,retry2
תפ_37551-01-16,תפ_42156-05-22,40,retry2
תפ_2211-11-19,תפ_49472-07-18,65,retry2
תפ_30538-02-19,תפ_59971-01-17,25,retry2
תפ_23190-04-21,תפ_50777-11-23,72,retry2
תפ_57185-01-24,תפ_59017-02-21,75,retry2
תפ_41189-09-15,תפ_59329-02-18,35,retry2
תפ_30197-04-17,תפ_36422-07-13,18,retry2
תפ_23190-04-21,תפ_34561-01-23,85,retry2
תפ_27103-01-18,תפ_46967-02-21,35,retry2
תפ_21503-07-23,תפ_57912-07-14,30,retry2
תפ_23774-03-17,תפ_25806-05-22,25,retry2
תפ_13048-04-21,תפ_20482-10-16,75,retry2
תפ_21477-06-19,תפ_49293-04-21,35,retry2
תפ_1990-11-22,תפ_20354-10-21,65,retry2
תפ_23142-09-14,תפ_46173-08-15,35,retry2
תפ_2125-05-20,תפ_47067-01-16,75,retry2
תפ_51797-01-21,תפ_60015-05-22,90,retry2
תפ_11370-07-16,תפ_69278-05-18,70,retry2
תפ_13373-10-23,תפ_24239-05-17,55,retry2
תפ_21991-04-20,תפ_28615-01-22,85,retry2
תפ_25806-05-22,תפ_29457-07-16,45,retry2
תפ_47757-02-18,תפ_66306-03-19,35,retry2
תפ_17415-10-21,תפ_40892-01-24,25,retry2
תפ_30310-09-23,תפ_52504-10-20,20,retry2
תפ_36801-10-22,תפ_67473-10-21,20,retry2
תפ_55366-02-17,תפ_5649-09-21,65,retry2
תפ_24239-05-17,תפ_36422-07-13,15,retry2
תפ_35568-01-23,תפ_46967-02-21,55,retry2
תפ_46173-08-15,תפ_55287-10-23,30,retry2
תפ_28234-05-21,תפ_46118-07-24,75,retry2
תפ_21355-08-18,תפ_60842-12-14,25,retry2
תפ_47284-03-19,תפ_9851-11-21,45,retry2
תפ_76171-01-23,תפ_8203-05-23,40,retry2
תפ_12469-10-16,תפ_36823-02-21,45,retry2
תפ_32174-07-20,תפ_32817-12-14,65,retry2
תפ_40331-03-18,תפ_59541-10-18,65,retry2
תפ_15425-02-14,תפ_41189-09-15,30,retry2
תפ_11739-03-21,תפ_19412-05-18,35,retry2
תפ_1175-08-21,תפ_15972-06-20,65,retry2
תפ_57089-02-19,תפ_76327-07-19,85,retry2
תפ_38574-12-18,תפ_58723-03-16,20,retry2
תפ_36831-09-13,תפ_47304-02-18,30,retry2
תפ_27735-02-21,תפ_28736-03-20,15,retry2
תפ_65292-07-23,תפ_66306-03-19,35,retry2
תפ_17780-09-16,תפ_19902-12-16,90,retry2
תפ_19827-06-15,תפ_24239-05-17,25,retry2
תפ_36831-09-13,תפ_47474-01-14,40,retry2
תפ_14578-04-19,תפ_824-06-17,85,retry2
תפ_2599-09-17,תפ_65292-07-23,55,retry2
תפ_41189-09-15,תפ_55287-10-23,35,retry2
תפ_59888-08-22,תפ_6997-06-18,65,retry2
תפ_36868-09-18,תפ_60101-01-17,35,retry2
תפ_19830-10-20,תפ_19883-06-19,60,retry2
תפ_25502-05-22,תפ_40650-03-22,25,retry2
תפ_15747-08-22,תפ_5911-11-16,38,retry2
תפ_36953-04-14,תפ_58372-12-14,65,retry2
תפ_1197-11-21,תפ_3766-09-21,35,retry2
תפ_17415-10-21,תפ_37551-01-16,65,retry2
תפ_11475-02-14,תפ_45136-02-13,45,retry2
תפ_2330-02-20,תפ_51797-01-21,20,retry2
תפ_33024-01-18,תפ_39424-11-22,35,retry2
תפ_21991-04-20,תפ_30310-09-23,30,retry2
תפ_5496-11-20,תפ_5649-09-21,25,retry2
תפ_22715-06-17,תפ_26709-06-14,65,retry2
תפ_34823-01-23,תפ_56624-12-19,35,retry2
תפ_38014-02-22,תפ_57425-01-22,45,retry2
תפ_30377-04-18,תפ_49244-01-22,75,retry2
תפ_28234-05-21,תפ_31736-06-21,20,retry2
תפ_39568-06-21,תפ_6659-02-21,20,retry2
תפ_24551-06-22,תפ_33898-01-22,65,retry2
תפ_14963-02-23,תפ_35299-09-23,65,retry2
תפ_12130-05-22,תפ_33666-05-15,55,retry2
תפ_17415-10-21,תפ_51810-03-15,55,retry2
תפ_42431-08-23,תפ_42653-08-23,80,retry2
תפ_11220-12-18,תפ_14553-12-23,25,retry2
תפ_33658-01-24,תפ_56648-11-23,80,retry2
תפ_12130-05-22,תפ_19827-06-15,20,retry2
תפ_21471-09-22,תפ_33916-02-22,85,retry2
תפ_14553-12-23,תפ_21162-10-19,20,retry2
תפ_25835-05-18,תפ_5496-11-20,65,retry2
תפ_13373-10-23,תפ_35074-05-17,65,retry2
תפ_50860-02-20,תפ_5649-09-21,25,retry2
תפ_25835-05-18,תפ_26032-04-14,25,retry2
תפ_27103-01-18,תפ_51810-03-15,30,retry2
תפ_20513-06-20,תפ_38014-02-22,25,retry2
תפ_20513-06-20,תפ_3256-16,20,retry2
תפ_43394-11-19,תפ_8444-04-23,15,retry2
תפ_11220-12-18,תפ_63637-06-17,10,retry2
תפ_47474-01-14,תפ_65884-10-13,30,retry2
תפ_30678-02-22,תפ_6659-02-21,25,retry2
תפ_11370-07-16,תפ_65884-10-13,25,retry2
תפ_53373-04-13,תפ_54826-08-16,55,retry2
תפ_36422-07-13,תפ_60454-06-16,25,retry2
תפ_11701-02-20,תפ_59045-12-20,35,retry2
תפ_15486-01-18,תפ_36953-04-14,55,retry2
תפ_39214-12-15,תפ_53127-06-16,65,retry2
תפ_12469-10-16,תפ_5649-09-21,20,retry2
תפ_11701-02-20,תפ_33024-01-18,40,retry2
תפ_22021-09-22,תפ_49244-01-22,65,retry2
תפ_11701-02-20,תפ_809-09-18,65,retry2
תפ_14553-12-23,תפ_53127-06-16,20,retry2
תפ_16540-08-21,תפ_8900-11-22,65,retry2
תפ_47757-02-18,תפ_56624-12-19,35,retry2
תפ_1197-11-21,תפ_25852-02-20,65,retry2
תפ_45480-02-19,תפ_54327-08-20,70,retry2
תפ_33916-02-22,תפ_686-05-21,85,retry2
תפ_25332-01-18,תפ_72132-02-19,55,retry2
תפ_16097-08-21,תפ_52785-01-20,85,retry2
תפ_24551-06-22,תפ_30377-04-18,35,retry2
תפ_10902-08-22,תפ_8843-02-15,35,retry2
תפ_39034-01-18,תפ_46786-01-23,38,retry2
תפ_27103-01-18,תפ_57425-01-22,45,retry2
תפ_1197-11-21,תפ_40063-03-18,65,retry2
תפ_57425-01-22,תפ_57912-07-14,30,retry2
תפ_16800-01-24,תפ_48071-01-23,38,retry2
תפ_26521-10-19,תפ_6997-06-18,35,retry2
תפ_24239-05-17,תפ_34960-10-19,18,retry2
תפ_23408-05-15,תפ_27103-01-18,35,retry2
תפ_12143-06-20,תפ_25806-05-22,20,retry2
תפ_21322-10-19,תפ_34271-10-18,45,retry2
תפ_10767-02-15,תפ_51933-05-12,65,retry2
תפ_46967-02-21,תפ_54036-06-19,65,retry2
תפ_34561-01-23,תפ_52504-10-20,85,retry2
תפ_16540-08-21,תפ_40063-03-18,40,retry2
תפ_42164-10-19,תפ_47757-02-18,45,retry2
תפ_49293-04-21,תפ_53517-08-15,25,retry2
תפ_28157-02-23,תפ_60842-12-14,25,retry2
תפ_3256-16,תפ_53373-04-13,25,retry2
תפ_37495-01-20,תפ_50777-11-23,85,retry2
תפ_53517-08-15,תפ_5649-09-21,20,retry2
תפ_13373-10-23,תפ_2599-09-17,35,retry2
תפ_21503-07-23,תפ_2599-09-17,45,retry2
תפ_23142-09-14,תפ_38531-11-18,35,retry2
תפ_45195-11-20,תפ_5076-04-22,35,retry2
תפ_39589-07-13,תפ_39880-12-20,55,retry2
תפ_42156-05-22,תפ_56624-12-19,25,retry2
תפ_28045-11-18,תפ_39953-08-24,35,retry2
תפ_26717-06-14,תפ_40567-08-16,55,retry2
תפ_27103-01-18,תפ_8633-04-15,55,retry2
תפ_47640-06-18,תפ_51006-11-21,60,retry2
תפ_22978-11-21,תפ_986-06-21,38,retry2
תפ_62070-05-20,תפ_9160-02-15,25,retry2
תפ_16690-05-19,תפ_62070-05-20,65,retry2
תפ_23142-09-14,תפ_49932-08-21,18,retry2
תפ_52785-01-20,תפ_57910-06-24,85,retry2
תפ_23520-10-11,תפ_3491-09-16,30,retry2
תפ_6322-04-16,תפ_71059-03-19,35,retry2
תפ_57912-07-14,תפ_65884-10-13,18,retry2
תפ_16058-02-19,תפ_46662-04-15,85,retry2
תפ_14553-12-23,תפ_40650-03-22,35,retry2
תפ_1127-05-20,תפ_27992-01-24,35,retry2
תפ_26762-06-14,תפ_28107-06-20,35,retry2
תפ_24895-03-20,תפ_33898-01-22,35,retry2
תפ_26792-04-16,תפ_44129-09-19,55,retry2
תפ_10108-11-21,תפ_21503-07-23,35,retry2
תפ_62573-05-18,תפ_70374-11-20,45,retry2
תפ_19827-06-15,תפ_35299-09-23,18,retry2
תפ_39034-01-18,תפ_49932-08-21,20,retry2
תפ_31419-11-20,תפ_34108-01-23,45,retry2
תפ_17023-12-18,תפ_44415-01-17,70,retry2
תפ_21280-11-18,תפ_5649-09-21,25,retry2
עפ_6029-03,תפ_51038-08-23,20,retry2
תפ_15747-08-22,תפ_46786-01-23,35,retry2
תפ_14553-12-23,תפ_22021-09-22,35,retry2
תפ_20197-01-22,תפ_28615-01-22,85,retry2
תפ_59274-02-22,תפ_9851-11-21,35,retry2
תפ_13749-03-17,תפ_8444-04-23,15,retry2
תפ_29216-07-16,תפ_53517-08-15,85,retry2
תפ_30310-09-23,תפ_60015-05-22,20,retry2
תפ_10393-03-21,תפ_35865-07-17,70,retry2
תפ_35865-07-17,תפ_52569-05-16,22,retry2
תפ_28234-05-21,תפ_28544-01-21,75,retry2
תפ_37850-05-17,תפ_42164-10-19,30,retry2
תפ_33666-05-15,תפ_59329-02-18,35,retry2
תפ_43394-11-19,תפ_45480-02-19,80,retry2
תפ_16826-04-18,תפ_37454-03-20,65,retry2
תפ_25835-05-18,תפ_7027-07-19,65,retry2
תפ_25537-07-24,תפ_26839-11-16,35,retry2
תפ_60842-12-14,תפ_6659-02-21,25,retry2
תפ_21162-10-19,תפ_53373-04-13,10,retry2
תפ_2599-09-17,תפ_8633-04-15,60,retry2
תפ_5391-02-20,תפ_8633-04-15,35,retry2
תפ_35074-05-17,תפ_60454-06-16,40,retry2
תפ_1175-08-21,תפ_42456-02-18,30,retry2
תפ_33200-05-20,תפ_7696-05-20,85,retry2
תפ_15972-06-20,תפ_39924-02-16,20,retry2
תפ_26709-06-14,תפ_27470-02-18,65,retry2
תפ_29216-07-16,תפ_5391-02-20,10,retry2
תפ_16540-08-21,תפ_32817-12-14,25,retry2
תפ_12130-05-22,תפ_50970-11-21,55,retry2
תפ_19830-10-20,תפ_51933-05-12,85,retry2
תפ_1057-05-15,תפ_52145-01-20,35,retry2
תפ_4435-11-17,תפ_52785-01-20,20,retry2
תפ_33024-01-18,תפ_42156-05-22,30,retry2
תפ_42156-05-22,תפ_46497-09-16,90,retry2
תפ_31276-05-19,תפ_66306-03-19,35,retry2
תפ_35568-01-23,תפ_4632-02-22,55,retry2
תפ_1197-11-21,תפ_23443-04-21,85,retry2
תפ_33439-01-21,תפ_34787-05-20,90,retry2
תפ_51886-02-24,תפ_7430-02-18,18,retry2
תפ_4460-04-18,תפ_824-06-17,90,retry2
תפ_266-06-18,תפ_49087-01-17,30,retry2
תפ_14553-12-23,תפ_23408-05-15,22,retry2
תפ_39214-12-15,תפ_59329-02-18,35,retry2
תפ_14553-12-23,תפ_28615-01-22,85,retry2
תפ_57043-06-16,תפ_6800-09-13,62,retry2
תפ_21679-04-15,תפ_32041-03-21,20,retry2
תפ_25835-05-18,תפ_8633-04-15,62,retry2
תפ_57425-01-22,תפ_70374-11-20,55,retry2
תפ_21162-10-19,תפ_62573-05-18,35,retry2
תפ_46967-02-21,תפ_49293-04-21,55,retry2
תפ_1057-05-15,תפ_14553-12-23,20,retry2
תפ_25835-05-18,תפ_62573-05-18,55,retry2
תפ_52205-06-22,תפ_824-06-17,38,retry2
תפ_2599-09-17,תפ_36831-09-13,65,retry2
תפ_15747-08-22,תפ_6749-09-22,25,retry2
תפ_16540-08-21,תפ_51810-03-15,25,retry2
תפ_32174-07-20,תפ_5496-11-20,35,retry2
תפ_38366-02-17,תפ_50998-12-18,65,retry2
תפ_16980-01-14,תפ_17081-12-16,25,retry2
תפ_47304-02-18,תפ_62794-11-21,35,retry2
תפ_1197-11-21,תפ_21280-11-18,35,retry2
תפ_25835-05-18,תפ_42653-08-23,55,retry2
תפ_12143-06-20,תפ_57912-07-14,25,retry2
תפ_22021-09-22,תפ_39424-11-22,62,retry2
תפ_12194-06-23,תפ_41876-08-23,10,retry2
תפ_35568-01-23,תפ_48281-08-18,20,retry2
תפ_21605-07-13,תפ_42006-10-16,45,retry2
תפ_39034-01-18,תפ_60842-12-14,38,retry2
תפ_41876-08-23,תפ_59888-08-22,10,retry2
תפ_14553-12-23,תפ_3526-04-21,20,retry2
תפ_15747-08-22,תפ_65292-07-23,25,retry2
תפ_3256-16,תפ_34792-10-18,25,retry2
תפ_4460-04-18,תפ_6970-05-22,90,retry2
תפ_25332-01-18,תפ_3667-07-15,35,retry2
תפ_3256-16,תפ_65292-07-23,25,retry2
תפ_33666-05-15,תפ_5496-11-20,35,retry2
תפ_30538-02-19,תפ_47304-02-18,35,retry2
תפ_37551-01-16,תפ_38014-02-22,38,retry2
תפ_25835-05-18,תפ_3673-04-18,65,retry2
תפ_1990-11-22,תפ_75514-07-24,65,retry2
תפ_23659-04-22,תפ_35389-01-21,80,retry2
תפ_6997-06-18,תפ_8203-05-23,35,retry2
תפ_44415-01-17,תפ_69278-05-18,15,retry2
תפ_25537-07-24,תפ_32817-12-14,45,retry2
תפ_26839-11-16,תפ_35074-05-17,35,retry2
תפ_28544-01-21,תפ_31425-08-20,25,retry2
תפ_20339-09-19,תפ_39589-07-13,35,retry2
תפ_23774-03-17,תפ_40327-10-19,85,retry2
תפ_17642-11-20,תפ_46315-12-23,25,retry2
תפ_35202-10-15,תפ_38531-11-18,45,retry2
תפ_25934-06-19,תפ_26032-04-14,35,retry2
תפ_1057-05-15,תפ_40063-03-18,35,retry2
תפ_26792-04-16,תפ_43394-11-19,65,retry2
תפ_31419-11-20,תפ_33541-02-20,20,retry2
תפ_40650-03-22,תפ_8900-11-22,38,retry2
תפ_27103-01-18,תפ_69278-05-18,30,retry2
תפ_49875-05-23,תפ_5496-11-20,35,retry2
תפ_27961-04-18,תפ_44540-10-20,35,retry2
תפ_23282-05-17,תפ_55287-10-23,55,retry2
תפ_20197-01-22,תפ_41339-06-20,65,retry2
תפ_5341-07-19,תפ_6047-11-19,15,retry2
תפ_27103-01-18,תפ_53373-04-13,35,retry2
תפ_12143-06-20,תפ_34792-10-18,20,retry2
תפ_30197-04-17,תפ_7325-10-16,35,retry2
תפ_3526-04-21,תפ_5911-11-16,45,retry2
תפ_10689-10-17,תפ_2330-02-20,38,retry2
תפ_23443-04-21,תפ_33439-01-21,35,retry2
תפ_10108-11-21,תפ_22021-09-22,28,retry2
תפ_28234-05-21,תפ_30310-09-23,25,retry2
תפ_33666-05-15,תפ_49875-05-23,35,retry2
תפ_19691-03-18,תפ_25332-01-18,85,retry2
תפ_28736-03-20,תפ_31746-10-22,20,retry2
תפ_30197-04-17,תפ_8633-04-15,35,retry2
תפ_39034-01-18,תפ_62794-11-21,65,retry2
תפ_20482-10-16,תפ_28736-03-20,20,retry2
תפ_10812-12-21,תפ_37495-01-20,85,retry2
תפ_47284-03-19,תפ_59274-02-22,45,retry2
תפ_21280-11-18,תפ_3256-16,20,retry2
תפ_42116-04-17,תפ_43794-10-18,35,retry2
תפ_17715-07-18,תפ_36797-07-23,45,retry2
תפ_34792-10-18,תפ_5911-11-16,30,retry2
תפ_24551-06-22,תפ_47668-04-18,65,retry2
תפ_24551-06-22,תפ_25332-01-18,35,retry2
תפ_20538-11-17,תפ_57425-01-22,35,retry2
תפ_21991-04-20,תפ_43394-11-19,85,retry2
תפ_23142-09-14,תפ_25934-06-19,38,retry2
תפ_30310-09-23,תפ_59274-02-22,25,retry2
תפ_32041-03-21,תפ_41339-06-20,10,retry2
תפ_45480-02-19,תפ_56566-08-20,25,retry2
תפ_33040-09-24,תפ_5649-09-21,25,retry2
תפ_1057-05-15,תפ_5911-11-16,38,retry2
תפ_36823-02-21,תפ_8633-04-15,30,retry2
תפ_17023-12-18,תפ_36868-09-18,55,retry2
תפ_11608-07-16,תפ_2717-07-16,35,retry2
תפ_23142-09-14,תפ_38014-02-22,35,retry2
תפ_41876-08-23,תפ_6997-06-18,10,retry2
תפ_35208-03-22,תפ_9804-01-24,45,retry2
תפ_6678-12-20,תפ_8203-05-23,55,retry2
תפ_15263-09-18,תפ_4001-11-12,18,retry2
תפ_32817-12-14,תפ_57341-02-23,35,retry2
תפ_42164-10-19,תפ_49875-05-23,35,retry2
תפ_2802-11-19,תפ_28234-05-21,20,retry2
תפ_12143-06-20,תפ_13373-10-23,20,retry2
תפ_40892-01-24,תפ_65292-07-23,35,retry2
תפ_45433-09-17,תפ_8900-11-22,65,retry2
תפ_50059-04-15,תפ_59888-08-22,10,retry2
תפ_21284-10-19,תפ_32956-11-20,40,retry2
תפ_21355-08-18,תפ_52165-12-17,55,retry2
תפ_1277-05-20,תפ_53625-07-22,85,retry2
תפ_2802-11-19,תפ_65302-03-22,55,retry2
תפ_12320-10-17,תפ_55830-11-18,55,retry2
תפ_21284-10-19,תפ_35389-01-21,45,retry2
תפ_40063-03-18,תפ_57341-02-23,40,retry2
תפ_34668-04-22,תפ_35342-09-23,55,retry2
תפ_11199-09-21,תפ_17780-09-16,35,retry2
תפ_23408-05-15,תפ_59971-01-17,30,retry2
תפ_48983-06-18,תפ_59329-02-18,55,retry2
תפ_28157-02-23,תפ_3256-16,20,retry2
תפ_1197-11-21,תפ_70374-11-20,65,retry2
תפ_44415-01-17,תפ_52504-10-20,15,retry2
תפ_12130-05-22,תפ_23443-04-21,35,retry2
תפ_35074-05-17,תפ_48983-06-18,40,retry2
תפ_11739-03-21,תפ_30377-04-18,25,retry2
תפ_16273-02-16,תפ_28234-05-21,25,retry2
תפ_3256-16,תפ_52145-01-20,25,retry2
תפ_33024-01-18,תפ_37987-11-23,60,retry2
תפ_60454-06-16,תפ_70374-11-20,45,retry2
תפ_10316-06-13,תפ_33439-01-21,15,retry2
תפ_31425-08-20,תפ_73906-12-20,30,retry2
תפ_37850-05-17,תפ_7027-07-19,65,retry2
תפ_10902-08-22,תפ_46548-03-17,55,retry2
תפ_56059-07-17,תפ_59970-03-19,65,retry2
תפ_16540-08-21,תפ_46896-11-15,65,retry2
תפ_36801-10-22,תפ_7027-07-19,25,retry2
תפ_20538-11-17,תפ_60842-12-14,35,retry2
תפ_47474-01-14,תפ_8633-04-15,30,retry2
