verdict_1,verdict_2,similarity_score,source_batch
תפ_27625-02-21,תפ_33882-04-16,20,retry2
תפ_20367-05-16,תפ_20770-11-22,30,retry2
תפ_38303-12-13,תפ_51971-12-21,15,retry2
תפ_57965-03-15,תפח_15217-03-19,25,retry2
תפ_17916-05-19,תפ_41775-01-11,25,retry2
תפ_17701-07-21,תפ_38883-05-22,20,retry2
תפ_14684-07-24,תפ_16779-09-22,35,retry2
תפ_18557-10-21,תפ_7813-06-22,15,retry2
תפ_22417-12-21,תפ_59464-09-23,25,retry2
תפ_31842-04-21,תפח_39094-05-12,15,retry2
תפ_10650-11-21,תפ_1178-06-21,35,retry2
תפ_16753-02-22,תפ_52322-10-23,38,retry2
תפ_12606-07-22,תפח_17033-01-22,25,retry2
תפ_13301-07-18,תפ_3013-04-18,20,retry2
תפ_18957-11-20,תפ_20770-11-22,55,retry2
תפ_182-11-12,תפ_66319-05-20,45,retry2
תפ_61820-08-21,תפ_67356-12-21,18,retry2
תפ_61820-08-21,תפ_7317-01-15,25,retry2
תפ_35397-07-21,תפ_69640-10-18,35,retry2
תפ_13154-01-18,תפ_36091-07-15,40,retry2
תפ_44380-08-16,תפ_57267-09-20,18,retry2
תפ_32787-10-18,תפ_53496-03-18,55,retry2
תפ_26549-09-21,תפ_62062-06-20,55,retry2
תפ_39808-05-23,תפ_50986-12-16,65,retry2
תפ_42324-09-20,תפ_59067-10-21,25,retry2
תפ_22297-11-20,תפ_28844-03-22,20,retry2
תפ_29529-07-20,תפ_36328-09-15,35,retry2
תפ_42697-05-18,תפ_66542-05-20,38,retry2
תפ_41294-08-14,תפ_64832-01-15,75,retry2
תפ_19417-11-16,תפ_33420-12-20,35,retry2
תפ_17856-06-17,תפ_40313-09-15,85,retry2
תפ_54202-01-23,תפ_7774-03-23,0,retry2
תפ_36698-12-18,תפ_64689-11-15,35,retry2
תפ_21594-06-16,תפ_4248-06-16,35,retry2
תפ_3742-07-18,תפ_4102-11-20,65,retry2
תפ_34242-02-16,תפ_44157-08-16,35,retry2
תפ_19384-05-16,תפ_59804-01-17,35,retry2
תפ_23872-02-19,תפ_30433-06-22,20,retry2
תפ_1516-10-16,תפ_3451-02-14,35,retry2
תפ_16651-01-24,תפ_73275-01-23,20,retry2
תפ_40082-02-22,תפ_48176-01-22,18,retry2
תפ_37104-06-22,תפ_522-05-17,45,retry2
תפ_12213-10-16,תפ_2144-04-21,20,retry2
תפ_63953-01-24,תפח_34398-05-11,10,retry2
תפ_38883-05-22,תפ_41952-02-22,45,retry2
תפ_18833-05-13,תפ_70166-03-23,10,retry2
תפ_46366-09-19,תפ_50148-01-14,75,retry2
תפ_17137-11-21,תפ_37104-06-22,25,retry2
תפ_38303-12-13,תפ_43643-10-15,35,retry2
תפ_13142-02-15,תפ_28615-08-17,60,retry2
תפ_21906-07-18,תפ_37047-07-20,80,retry2
תפ_12615-11-21,תפ_7196-03-21,10,retry2
תפ_17766-12-20,תפ_983-05-15,65,retry2
תפ_6514-03-23,תפח_47805-04-13,25,retry2
תפ_23992-11-21,תפח_39587-07-21,10,retry2
תפ_36091-07-15,תפ_39500-07-20,45,retry2
תפ_54132-03-21,תפ_7317-01-15,45,retry2
תפ_23749-12-19,תפ_30340-08-20,65,retry2
תפ_2077-10-23,תפ_32775-09-23,40,retry2
תפ_60765-03-22,תפ_950-09-17,30,retry2
תפ_25631-03-22,תפ_52126-11-23,28,retry2
תפ_16760-09-22,תפ_39345-03-20,55,retry2
תפ_31862-05-13,תפח_39094-05-12,25,retry2
תפח_12074-08-16,תפח_2606-05-16,75,retry2
תפ_38687-04-20,תפ_8008-07-19,75,retry2
תפ_50626-09-22,תפ_7089-08-23,25,retry2
תפ_58511-01-20,תפח_47805-04-13,18,retry2
תפ_41952-02-22,תפ_57283-05-21,45,retry2
תפ_50809-07-17,תפ_68389-07-20,75,retry2
תפ_17474-08-14,תפ_5085-07-17,20,retry2
תפ_22417-12-21,תפ_39792-12-21,10,retry2
תפ_44169-08-22,תפ_63155-05-23,60,retry2
תפ_26417-03-17,תפ_30015-07-16,35,retry2
תפ_18210-05-23,תפ_19908-10-21,35,retry2
תפ_30966-07-22,תפ_3986-06-22,55,retry2
תפ_22417-12-21,תפ_25631-03-22,10,retry2
תפ_41775-01-11,תפ_9264-02-21,35,retry2
תפ_48176-01-22,תפ_67356-12-21,20,retry2
תפ_1516-10-16,תפ_52790-03-18,20,retry2
תפ_6153-02-21,תפח_17033-01-22,38,retry2
תפ_18957-11-20,תפ_56328-06-22,25,retry2
תפ_24548-06-13,תפ_52077-12-20,75,retry2
תפ_28845-04-22,תפ_41832-08-24,45,retry2
תפ_19908-10-21,תפ_23992-11-21,35,retry2
תפ_13632-08-17,תפ_17701-07-21,25,retry2
תפ_20012-01-16,תפ_63470-09-17,85,retry2
תפ_41754-05-22,תפ_5275-07-21,30,retry2
תפ_31034-06-17,תפ_47284-06-18,65,retry2
תפ_43471-12-22,תפ_7317-01-15,10,retry2
תפ_12615-11-21,תפ_20216-02-22,70,retry2
תפ_20425-02-20,תפ_35186-03-18,85,retry2
תפ_19384-05-16,תפח_17865-11-21,55,retry2
תפ_63505-01-17,תפ_7053-03-21,35,retry2
תפ_44840-06-16,תפ_6904-12-14,45,retry2
תפ_19384-05-16,תפ_40256-11-14,55,retry2
תפ_10300-06-20,תפ_18484-07-23,38,retry2
תפ_12035-06-20,תפ_15744-02-20,35,retry2
תפ_70062-03-23,תפ_7467-12-20,25,retry2
תפ_60637-11-14,תפ_6788-06-16,5,retry2
תפ_12109-06-15,תפ_16541-01-21,25,retry2
תפ_16779-09-22,תפ_32659-05-18,35,retry2
תפ_28744-03-21,תפ_39831-02-22,65,retry2
תפ_20477-02-20,תפ_371-10-15,35,retry2
תפ_39071-12-15,תפ_57474-07-15,30,retry2
תפ_40256-11-14,תפ_46550-12-16,15,retry2
תפ_12028-05-22,תפ_41754-05-22,55,retry2
תפ_34344-01-15,תפ_50986-12-16,30,retry2
תפ_24822-01-21,תפח_17865-11-21,45,retry2
תפ_20387-03-23,תפ_3013-04-18,20,retry2
תפ_37083-11-14,תפ_63642-12-18,35,retry2
תפ_55664-02-14,תפ_7108-02-16,35,retry2
תפ_23872-02-19,תפ_28744-03-21,55,retry2
תפ_3910-02-23,תפ_6985-07-22,65,retry2
תפ_50998-03-23,תפ_51306-12-18,38,retry2
תפ_3295-04-18,תפ_395-05-17,35,retry2
תפ_18912-06-23,תפ_7108-02-16,35,retry2
תפ_37047-07-20,תפ_49734-12-22,65,retry2
תפ_22338-06-09,תפ_41762-12-20,15,retry2
תפ_40922-11-15,תפ_69158-11-16,35,retry2
תפ_16779-09-22,תפ_52126-11-23,35,retry2
תפ_15387-01-21,תפ_22588-03-22,35,retry2
תפ_46737-07-22,תפ_53239-10-21,45,retry2
תפ_36287-01-22,תפ_38193-11-23,30,retry2
תפ_17655-10-22,תפ_18484-07-23,30,retry2
תפ_9179-04-16,תפח_47805-04-13,25,retry2
תפ_1219-06-23,תפ_17856-11-21,25,retry2
תפ_1516-10-16,תפ_27277-01-15,38,retry2
תפ_28715-03-22,תפ_48978-07-21,30,retry2
תפ_26702-01-23,תפ_38303-12-13,10,retry2
תפ_18397-02-16,תפ_30433-06-22,35,retry2
תפ_26417-03-17,תפ_49212-08-19,5,retry2
תפ_45456-12-21,תפ_9179-04-16,55,retry2
תפ_2058-09-17,תפ_4248-06-16,10,retry2
תפ_189-01-16,תפ_36091-07-15,40,retry2
תפ_18013-01-15,תפ_31218-10-14,25,retry2
תפ_19384-05-16,תפ_46366-09-19,35,retry2
תפ_13153-08-15,תפ_395-05-17,20,retry2
תפ_35488-11-23,תפח_17865-11-21,30,retry2
תפ_18039-10-21,תפ_68389-07-20,35,retry2
תפ_12406-11-15,תפ_64941-05-17,10,retry2
תפ_1631-01-22,תפח_30145-08-13,10,retry2
תפ_40313-09-15,תפח_39094-05-12,25,retry2
תפ_43009-08-20,תפ_54607-07-19,30,retry2
תפ_16996-08-12,תפ_54607-07-19,10,retry2
תפ_37104-06-22,תפ_9179-04-16,65,retry2
תפ_32339-12-19,תפ_69980-11-20,35,retry2
תפ_18484-07-23,תפ_37047-07-20,65,retry2
תפ_4734-12-22,תפ_58773-08-21,35,retry2
תפ_13632-08-17,תפ_66893-12-21,55,retry2
תפ_28991-04-22,תפ_48621-05-22,35,retry2
תפ_10347-10-23,תפ_67356-12-21,35,retry2
תפ_1136-11-21,תפ_16779-09-22,35,retry2
תפ_13301-07-18,תפ_53669-03-22,38,retry2
תפ_35488-11-23,תפ_7196-03-21,25,retry2
תפ_34344-01-15,תפ_61452-02-16,28,retry2
תפ_17916-05-19,תפ_60765-03-22,15,retry2
תפ_19821-02-17,תפ_5085-07-17,25,retry2
תפ_52479-01-18,תפח_53698-03-17,10,retry2
תפ_42697-05-18,תפ_46930-03-22,30,retry2
תפ_16760-09-22,תפ_7133-07-20,85,retry2
ת_פ_24817-06-10,תפ_20387-03-23,30,retry2
תפ_34737-09-21,תפ_5275-07-21,20,retry2
ת_פ_24817-06-10,תפ_22338-06-09,10,retry2
תפ_35431-03-21,תפ_46550-12-16,25,retry2
תפ_23253-12-15,תפח_34802-06-19,55,retry2
תפ_13632-08-17,תפ_57272-12-20,65,retry2
תפ_37047-07-20,תפ_41242-02-17,35,retry2
תפ_44862-06-20,תפ_48057-03-21,18,retry2
תפ_53239-10-21,תפ_6431-05-13,55,retry2
תפ_1631-01-22,תפח_34802-06-19,10,retry2
תפ_2077-10-23,תפ_4459-03-24,45,retry2
תפ_12743-08-22,תפ_58511-01-20,35,retry2
תפ_39345-03-20,תפ_53715-12-15,28,retry2
תפ_28246-06-21,תפ_51828-02-14,15,retry2
תפ_371-10-15,תפ_44157-08-16,35,retry2
תפ_2144-04-21,תפ_27330-02-19,10,retry2
תפ_28246-06-21,תפ_70166-03-23,10,retry2
תפ_25624-03-22,תפ_73275-01-23,38,retry2
תפ_32659-05-18,תפ_62597-10-17,65,retry2
תפ_31034-06-17,תפ_68389-07-20,65,retry2
תפ_18397-02-16,תפ_63155-05-23,45,retry2
תפ_14373-03-22,תפ_59488-11-21,18,retry2
תפ_23537-02-14,תפ_4102-11-20,35,retry2
תפ_18557-10-21,תפ_35473-12-21,68,retry2
תפ_19908-10-21,תפ_70166-03-23,20,retry2
תפ_371-10-15,תפ_52790-03-18,45,retry2
תפ_19835-04-13,תפ_40313-09-15,5,retry2
תפ_29772-11-13,תפ_50809-07-17,20,retry2
תפ_17474-08-14,תפ_51828-02-14,25,retry2
תפ_40082-02-22,תפ_58511-01-20,20,retry2
תפ_58524-11-19,תפ_7053-03-21,65,retry2
תפ_49212-08-19,תפ_61158-05-20,15,retry2
תפ_19759-07-21,תפ_9264-02-21,35,retry2
תפ_26478-04-22,תפ_42697-05-18,30,retry2
תפ_24215-06-13,תפ_32882-09-21,25,retry2
תפ_28796-07-22,תפ_8188-06-23,35,retry2
תפ_3384-12-23,תפ_34027-04-18,30,retry2
תפ_28845-04-22,תפ_33318-10-23,55,retry2
תפ_16161-04-21,תפ_42697-05-18,28,retry2
תפ_1294-04-22,תפ_48057-03-21,65,retry2
תפ_55035-10-18,תפח_12074-08-16,5,retry2
תפ_46638-05-22,תפ_59804-01-17,20,retry2
תפ_43597-08-21,תפ_55185-02-20,35,retry2
תפ_19384-05-16,תפ_34938-09-18,45,retry2
תפ_16760-09-22,תפ_59464-09-23,55,retry2
תפ_26036-08-21,תפ_48621-05-22,35,retry2
תפ_16996-08-12,תפ_66893-12-21,10,retry2
תפ_61118-07-23,תפ_67356-12-21,30,retry2
תפ_12376-04-20,תפ_70392-03-23,25,retry2
תפ_39808-05-23,תפח_17033-01-22,60,retry2
תפ_46267-08-23,תפ_50474-09-22,70,retry2
תפ_50626-09-22,תפ_52789-09-22,85,retry2
תפ_17701-07-21,תפ_63953-01-24,25,retry2
תפ_11734-06-22,תפ_41600-02-21,35,retry2
תפ_1118-10-18,תפ_17935-01-20,38,retry2
תפ_49995-09-17,תפח_53698-03-17,35,retry2
תפ_11843-03-20,תפ_1589-02-16,38,retry2
תפ_34669-01-23,תפ_64119-05-21,35,retry2
תפ_1178-06-21,תפ_52964-03-22,60,retry2
תפ_14373-03-22,תפ_16651-01-24,10,retry2
תפ_19908-10-21,תפח_39094-05-12,20,retry2
תפ_64581-08-23,תפ_68096-11-21,38,retry2
תפ_16020-10-22,תפ_4734-12-22,25,retry2
תפ_22417-12-21,תפ_30617-02-22,15,retry2
תפ_16020-10-22,תפ_35431-03-21,25,retry2
תפ_63303-06-22,תפ_63953-01-24,35,retry2
תפ_33420-12-20,תפ_4475-11-18,25,retry2
תפ_12035-06-20,תפ_61452-12-22,30,retry2
תפ_44620-01-22,תפ_54083-05-20,40,retry2
תפ_23749-12-19,תפ_45561-07-21,45,retry2
תפ_45597-11-14,תפ_7074-11-23,35,retry2
תפ_182-11-12,תפ_23648-12-19,45,retry2
תפ_13153-08-15,תפ_41052-11-19,15,retry2
תפ_17935-01-20,תפ_36091-07-15,35,retry2
תפ_42197-05-22,תפ_54418-06-19,85,retry2
תפ_39345-03-20,תפ_59488-11-21,40,retry2
תפ_33726-11-21,תפ_3384-12-23,25,retry2
תפ_10650-11-21,תפ_6985-07-22,38,retry2
תפ_35512-06-17,תפח_41585-03-16,15,retry2
תפ_32659-05-18,תפ_9264-02-21,70,retry2
תפ_32775-09-23,תפ_63155-05-23,65,retry2
תפ_1363-04-22,תפ_52848-09-22,10,retry2
תפ_18833-05-13,תפ_58511-01-20,25,retry2
תפ_24044-06-22,תפ_3295-04-18,65,retry2
תפ_30617-02-22,תפ_35843-03-22,35,retry2
תפ_11104-07-19,תפ_54432-02-17,35,retry2
תפ_40313-09-15,תפ_61158-05-20,55,retry2
תפ_18689-01-17,תפ_53669-03-22,55,retry2
תפ_10180-01-24,תפ_61841-07-22,30,retry2
תפ_24361-06-21,תפ_43245-08-20,75,retry2
תפ_10896-06-20,תפ_16541-01-21,35,retry2
תפ_35431-03-21,תפ_36698-12-18,20,retry2
תפ_31218-10-14,תפ_51306-12-18,10,retry2
תפ_41276-06-17,תפ_51306-12-18,18,retry2
תפ_59967-01-13,תפ_61158-05-20,35,retry2
תפ_35512-06-17,תפ_61820-08-21,20,retry2
תפ_36091-07-15,תפ_39183-11-13,25,retry2
תפ_18912-06-23,תפ_61118-07-23,65,retry2
תפ_1580-11-23,תפ_22029-03-21,45,retry2
תפ_35106-03-18,תפ_46930-03-22,68,retry2
תפ_20733-12-22,תפח_2690-09-19,30,retry2
תפ_39727-12-20,תפ_44620-01-22,65,retry2
תפ_27277-01-15,תפ_43597-08-21,30,retry2
תפ_23253-12-15,תפ_40450-09-15,55,retry2
תפ_22971-02-22,תפ_6985-07-22,35,retry2
תפ_28334-07-22,תפ_52223-10-23,25,retry2
תפ_16161-04-21,תפ_20477-02-20,68,retry2
תפ_10938-11-23,תפ_9632-08-23,45,retry2
תפ_1294-04-22,תפ_34344-01-15,65,retry2
תפ_46250-11-21,תפ_63100-02-24,35,retry2
תפ_12109-06-15,תפח_17033-01-22,30,retry2
תפ_1106-03-18,תפ_27277-01-15,25,retry2
תפ_1956-04-21,תפ_54272-09-14,10,retry2
תפ_42991-05-16,תפ_51199-04-23,25,retry2
תפ_24420-01-20,תפ_34242-02-16,35,retry2
תפ_14373-03-22,תפח_51122-01-13,25,retry2
תפ_2144-04-21,תפ_51306-12-18,5,retry2
תפ_43844-05-15,תפ_4475-11-18,35,retry2
תפ_15744-02-20,תפ_46930-03-22,35,retry2
תפ_20068-10-22,תפ_46250-11-21,25,retry2
תפ_49734-12-22,תפ_53669-03-22,65,retry2
תפ_32339-12-19,תפ_35431-03-21,70,retry2
תפ_28744-03-21,תפ_68389-07-20,68,retry2
תפ_40450-09-15,תפ_64941-05-17,10,retry2
תפ_70373-03-23,תפח_17033-01-22,25,retry2
תפ_52091-02-20,תפח_34802-06-19,10,retry2
תפ_1589-02-16,תפ_17860-01-19,35,retry2
תפ_17030-02-22,תפ_3197-06-22,35,retry2
תפ_32227-11-20,תפ_51228-09-11,0,retry2
תפ_17856-11-21,תפ_57539-11-15,25,retry2
תפ_1118-10-18,תפ_8254-02-20,25,retry2
תפ_43271-05-21,תפ_68789-07-19,25,retry2
תפ_12035-06-20,תפ_21459-01-16,30,retry2
תפ_18397-02-16,תפ_31034-06-17,65,retry2
תפ_17916-05-19,תפ_51306-12-18,10,retry2
תפ_13142-02-15,תפ_23648-12-19,45,retry2
תפ_37047-07-20,תפ_45965-07-16,25,retry2
תפ_28844-03-22,תפ_3384-12-23,20,retry2
תפ_53239-10-21,תפ_57965-03-15,25,retry2
תפ_23872-02-19,תפ_40536-10-20,38,retry2
תפ_42613-02-23,תפ_54460-03-21,20,retry2
תפ_28615-08-17,תפ_52390-06-19,22,retry2
תפ_19821-02-17,תפ_21296-11-14,25,retry2
תפ_2058-09-17,תפ_33420-12-20,10,retry2
תפ_12035-06-20,תפ_57914-10-13,65,retry2
תפ_4612-07-22,תפ_63100-02-24,45,retry2
תפ_32339-12-19,תפ_63642-12-18,20,retry2
תפ_16760-09-22,תפ_41599-03-22,25,retry2
תפ_1118-10-18,תפ_59812-02-16,35,retry2
תפ_18327-09-22,תפ_43009-08-20,25,retry2
תפ_30617-02-22,תפ_522-05-17,28,retry2
תפ_12154-12-14,תפ_42697-05-18,65,retry2
תפ_24748-11-21,תפ_33420-12-20,60,retry2
תפ_398-09-16,תפ_61452-02-16,35,retry2
תפ_17057-08-20,תפ_2058-09-17,18,retry2
תפ_34027-04-18,תפ_51971-12-21,25,retry2
תפ_16760-09-22,תפ_27330-02-19,35,retry2
תפ_46550-12-16,תפ_55664-02-14,20,retry2
תפ_21906-07-18,תפ_7196-03-21,85,retry2
תפ_30575-03-20,תפ_63328-04-21,65,retry2
תפ_33009-05-16,תפ_6852-03-21,30,retry2
תפ_32339-12-19,תפ_59464-09-23,55,retry2
תפ_1118-10-18,תפ_17860-01-19,38,retry2
תפ_17701-07-21,תפ_41600-02-21,25,retry2
תפ_46550-12-16,תפ_60581-11-15,35,retry2
תפ_19759-07-21,תפ_53669-03-22,15,retry2
תפ_17707-04-14,תפ_2144-04-21,10,retry2
תפ_24420-01-20,תפ_57498-03-19,28,retry2
תפ_43597-08-21,תפ_59260-03-16,70,retry2
תפ_17137-11-21,תפ_27780-05-15,55,retry2
תפ_23749-12-19,תפ_27294-04-19,55,retry2
תפ_17856-11-21,תפ_32339-12-19,20,retry2
תפ_14044-03-20,תפ_44157-08-16,25,retry2
תפ_2312-01-21,תפ_29650-01-18,40,retry2
תפ_23253-12-15,תפ_29529-07-20,70,retry2
תפ_42613-02-23,תפ_50487-06-22,25,retry2
תפ_3068-11-15,תפח_17033-01-22,68,retry2
תפ_28615-08-17,תפ_34737-09-21,70,retry2
תפ_31034-06-17,תפ_57914-10-13,35,retry2
תפ_11104-07-19,תפ_44620-01-22,32,retry2
תפ_34027-04-18,תפ_57965-03-15,30,retry2
תפ_34242-02-16,תפ_52390-06-19,35,retry2
תפ_14802-02-23,תפ_7467-12-20,28,retry2
תפ_50556-08-17,תפח_51122-01-13,35,retry2
תפ_36091-07-15,תפ_36698-12-18,25,retry2
תפ_31842-04-21,תפח_55639-05-17,10,retry2
תפ_22297-11-20,תפ_950-09-17,35,retry2
תפ_16020-10-22,תפ_46737-07-22,25,retry2
תפ_41967-08-17,תפח_52360-06-20,18,retry2
תפ_1136-11-21,תפ_59464-09-23,65,retry2
תפ_18484-07-23,תפ_60429-12-21,22,retry2
תפ_19908-10-21,תפ_25631-03-22,18,retry2
תפ_29305-05-23,תפ_7811-10-23,70,retry2
תפ_10896-06-20,תפ_45597-11-14,20,retry2
תפ_61452-12-22,תפ_6968-02-22,35,retry2
תפ_45561-07-21,תפ_7626-04-20,70,retry2
תפ_23513-03-14,תפח_31041-04-13,10,retry2
תפ_29772-11-13,תפ_57965-03-15,18,retry2
תפ_13-05-32,תפ_41694-03-20,18,retry2
תפ_40082-02-22,תפח_26879-11-12,5,retry2
תפ_12540-12-18,תפ_53496-03-18,38,retry2
תפ_17701-07-21,תפ_51209-04-23,20,retry2
תפ_1136-11-21,תפ_50474-09-22,28,retry2
תפ_49734-12-22,תפ_52790-03-18,62,retry2
תפ_13142-02-15,תפ_69158-11-16,45,retry2
תפ_38883-05-22,תפ_64581-08-23,45,retry2
תפ_37386-11-13,תפ_40922-11-15,5,retry2
תפ_36091-07-15,תפ_53669-03-22,35,retry2
תפ_12376-04-20,תפ_74740-06-20,10,retry2
תפ_12213-10-16,תפ_51088-03-21,25,retry2
תפ_12743-08-22,תפ_41271-08-14,35,retry2
תפ_40999-01-21,תפ_51971-12-21,0,retry2
תפ_30015-07-16,תפ_54132-03-21,35,retry2
תפ_61299-12-19,תפ_6904-12-14,65,retry2
תפ_53496-03-18,תפ_64689-11-15,35,retry2
תפ_30003-03-22,תפ_70166-03-23,72,retry2
תפ_58626-07-22,תפ_6415-10-23,35,retry2
תפ_13995-12-22,תפ_14115-07-19,35,retry2
תפ_19019-10-16,תפ_46930-03-22,18,retry2
תפ_44725-12-14,תפח_5551-06-16,0,retry2
תפ_37175-07-20,תפ_39808-05-23,38,retry2
תפ_17573-10-22,תפ_40983-10-20,70,retry2
תפ_26565-12-20,תפ_49734-12-22,25,retry2
תפ_2077-10-23,תפ_35397-07-21,45,retry2
תפ_42118-11-23,תפ_6985-07-22,35,retry2
תפ_17655-10-22,תפ_59804-01-17,65,retry2
תפ_37104-06-22,תפ_51523-10-17,65,retry2
תפ_28615-08-17,תפח_17033-01-22,20,retry2
תפ_395-05-17,תפח_53698-03-17,35,retry2
תפ_42197-05-22,תפ_44962-08-23,65,retry2
תפ_4411-07-19,תפ_50998-03-23,65,retry2
תפ_20770-11-22,תפ_41775-01-11,35,retry2
תפ_16020-10-22,תפ_52964-03-22,35,retry2
תפ_63305-08-22,תפ_7196-03-21,25,retry2
תפ_19821-02-17,תפ_950-09-17,28,retry2
תפ_51228-09-11,תפ_66893-12-21,0,retry2
תפ_24420-01-20,תפ_43597-08-21,35,retry2
תפ_35227-05-17,תפ_52790-03-18,65,retry2
תפ_2724-08-19,תפ_28844-03-22,10,retry2
תפ_13632-08-17,תפ_46930-03-22,68,retry2
תפ_21296-11-14,תפ_23872-02-19,35,retry2
תפ_17304-12-17,תפ_51912-09-23,80,retry2
תפ_38883-05-22,תפ_59464-09-23,55,retry2
תפ_24822-01-21,תפ_3013-04-18,20,retry2
תפ_182-11-12,תפ_23749-12-19,65,retry2
תפ_24044-06-22,תפ_38883-05-22,65,retry2
תפ_19384-05-16,תפ_5013-12,40,retry2
תפ_22297-11-20,תפ_61106-05-20,35,retry2
תפ_52848-09-22,תפ_69933-03-23,85,retry2
תפ_19384-05-16,תפ_24302-05-16,18,retry2
ת_פ_24817-06-10,תפ_51088-03-21,30,retry2
תפ_22417-12-21,תפ_35843-03-22,18,retry2
תפח_17033-01-22,תפח_54962-08-15,45,retry2
תפ_46737-07-22,תפ_61452-12-22,25,retry2
תפ_52848-09-22,תפ_9111-02-15,22,retry2
תפ_1580-11-23,תפ_9179-04-16,45,retry2
תפ_16779-09-22,תפ_32227-11-20,38,retry2
תפ_50626-09-22,תפ_53669-03-22,62,retry2
תפ_30003-03-22,תפ_58524-11-19,78,retry2
תפ_31249-06-14,תפ_69980-11-20,22,retry2
תפ_12411-02-21,תפ_31334-11-15,35,retry2
תפ_13154-01-18,תפ_51088-03-21,20,retry2
תפ_52188-03-22,תפ_52782-09-22,85,retry2
תפ_27277-01-15,תפ_39345-03-20,15,retry2
תפ_61106-05-20,תפ_7735-04-19,35,retry2
תפ_11167-01-23,תפ_40011-04-14,65,retry2
תפ_54202-01-23,תפח_39094-05-12,20,retry2
תפ_1136-11-21,תפ_7089-08-23,35,retry2
תפ_20387-03-23,תפ_37386-11-13,5,retry2
תפ_17707-04-14,תפ_40118-06-21,15,retry2
תפ_26702-01-23,תפ_28845-04-22,65,retry2
תפ_38883-05-22,תפ_63355-02-23,75,retry2
תפ_41762-12-20,תפ_57498-03-19,35,retry2
תפ_34344-01-15,תפ_4795-12-17,35,retry2
תפ_16753-02-22,תפ_54132-03-21,25,retry2
תפ_26565-12-20,תפ_54607-07-19,30,retry2
תפ_26478-04-22,תפ_49344-11-23,20,retry2
תפ_17919-01-15,תפ_51088-03-21,25,retry2
תפ_1956-04-21,תפח_52360-06-20,45,retry2
תפ_68389-07-20,תפ_8008-07-19,85,retry2
תפ_22417-12-21,תפ_950-09-17,30,retry2
תפ_1631-01-22,תפ_34630-12-21,20,retry2
תפ_4795-12-17,תפ_54337-05-21,65,retry2
תפ_4459-03-24,תפ_61820-08-21,15,retry2
תפ_11843-03-20,תפ_59804-01-17,38,retry2
תפ_13301-07-18,תפ_15387-01-21,45,retry2
תפ_16996-08-12,תפ_63155-05-23,10,retry2
תפ_17573-10-22,תפ_6968-01-24,30,retry2
תפ_12213-10-16,תפ_23749-12-19,65,retry2
תפ_36698-12-18,תפ_44620-01-22,20,retry2
תפ_32339-12-19,תפ_40313-09-15,55,retry2
תפ_34938-09-18,תפ_54132-03-21,65,retry2
תפ_17856-06-17,תפ_37175-07-20,28,retry2
תפ_31862-05-13,תפ_59422-07-14,20,retry2
תפ_19130-12-21,תפ_39500-07-20,75,retry2
תפ_13270-02-20,תפ_3384-12-23,35,retry2
תפ_30617-02-22,תפ_41952-02-22,45,retry2
תפ_40082-02-22,תפ_62279-07-22,5,retry2
תפ_52390-06-19,תפ_68096-11-21,55,retry2
תפ_4133-01-20,תפ_44862-06-20,25,retry2
תפ_21594-06-16,תפ_66542-05-20,35,retry2
תפ_41694-03-20,תפח_34398-05-11,28,retry2
תפ_23872-02-19,תפ_68389-07-20,55,retry2
תפ_19908-10-21,תפ_30350-12-20,25,retry2
תפ_14802-02-23,תפ_46737-07-22,25,retry2
תפ_13632-08-17,תפ_31249-06-14,35,retry2
תפ_19610-08-21,תפ_54132-03-21,38,retry2
תפ_23328-12-22,תפ_52964-03-22,35,retry2
תפ_5013-12,תפ_6431-05-13,18,retry2
תפ_16541-01-21,תפ_4248-06-16,65,retry2
תפ_23537-02-14,תפ_52390-06-19,35,retry2
תפ_19384-05-16,תפ_39808-05-23,38,retry2
תפ_24044-06-22,תפ_50986-12-16,68,retry2
תפ_47276-02-22,תפ_56328-06-22,75,retry2
תפ_45597-05-15,תפ_64941-05-17,35,retry2
תפ_12411-02-21,תפ_45561-07-21,45,retry2
תפ_53239-10-21,תפ_59812-02-16,20,retry2
תפ_39500-07-20,תפ_950-09-17,35,retry2
תפ_19384-05-16,תפ_950-09-17,20,retry2
תפ_19384-05-16,תפ_29772-11-13,10,retry2
תפ_31249-06-14,תפ_63505-01-17,20,retry2
תפ_51209-04-23,תפ_53377-09-22,35,retry2
תפ_41276-06-17,תפ_8254-02-20,35,retry2
תפ_1516-10-16,תפ_53496-03-18,35,retry2
תפ_32659-05-18,תפ_41052-11-19,25,retry2
תפ_33420-12-20,תפ_47284-06-18,25,retry2
תפ_41832-08-24,תפ_6415-10-23,35,retry2
תפ_12411-02-21,תפ_57539-11-15,55,retry2
תפ_1219-06-23,תפ_7467-12-20,60,retry2
תפ_10875-12-21,תפ_63100-02-24,35,retry2
תפ_12213-10-16,תפ_40536-10-20,55,retry2
תפ_11734-06-22,תפ_35512-06-17,20,retry2
תפ_31811-03-21,תפ_52390-06-19,30,retry2
תפ_24257-09-22,תפ_64303-01-22,55,retry2
תפ_41242-02-17,תפ_51471-12-21,18,retry2
תפ_11789-12-16,תפ_64941-05-17,12,retry2
תפ_13301-07-18,תפ_40898-11-19,15,retry2
תפ_31811-03-21,תפ_39998-08-15,35,retry2
תפ_16020-10-22,תפ_51523-10-17,30,retry2
